id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38056203,Newly renovated apartment 20 minutes from centre,86656710,Dick,,Gaasperdam - Driemond,52.29705,4.96931,Entire home/apt,54,2,7,2020-08-02,0.21,1,0,0,0363 E4E0 BB7A 2886 8AB9
38082061,Popular 2 bedroom accommodation on great location,258734241,Myrthe,,Watergraafsmeer,52.35373,4.92876,Private room,213,3,64,2022-05-28,1.96,1,246,32,0363 615F E04D EF96 30A2
38141656,"Light, bright and quiet apartment close to Pijp",288063590,David,,De Pijp - Rivierenbuurt,52.34174,4.9029,Entire home/apt,100,3,5,2020-01-20,0.15,1,0,0,0363 0E84 A132 35A3 6FA4
38160039,Apartment 4 min walk from Vondelpark,45267217,Ornela,,Zuid,52.35449,4.85013,Entire home/apt,320,1,11,2022-05-09,0.33,2,16,8,0363 AD69 9629 FE9D 5B29
38160285,Scandinivian design house across Amsterdam Canal,269050,Camiel,,Centrum-West,52.37478,4.88082,Entire home/apt,160,1,45,2022-06-04,1.34,2,134,29,0363C573FE26C119A423
38169856,Deluxe Studio with Private Kitchen,259132884,The Student Hotel,,Oud-Oost,52.35428,4.9144,Hotel room,108,1,1,2020-01-04,0.03,5,0,0,Exempt
38170545,Hotel BOAT&CO 1-Bedroom Apartment ****,281658595,Sophie,,Westerpark,52.39536,4.88141,Private room,390,1,13,2021-09-03,0.40,3,349,2,Exempt
38170726,Hotel BOAT&CO Studio Apartment ****,281658595,Sophie,,Westerpark,52.39319,4.88261,Private room,370,1,46,2022-03-14,1.42,3,356,4,Exempt
38170899,Hotel BOAT&CO 2-Bedroom Apartment ****,281658595,Sophie,,Westerpark,52.39406,4.883,Private room,785,1,17,2020-12-25,0.55,3,296,0,Exempt
38182173,Miriam's Suite Amsterdam - private rooftop studio,11833365,Itamar,,Oud-Oost,52.36598,4.92842,Entire home/apt,121,2,34,2022-05-31,1.02,1,5,14,0363 4DB9 D516 01F6 504A
38214466,Amsterdam Special Watervilla,131911468,Pedja&Nina,,Centrum-Oost,52.37228,4.91186,Private room,360,1,25,2022-03-19,0.77,1,176,16,0363 EDC4 53CB 9080 F8BF
38214492,Beautiful canal apartment in Amsterdam East,6960531,Christina,,Centrum-Oost,52.36405,4.91669,Entire home/apt,82,3,23,2022-06-01,0.70,1,4,6,0363 79DF AED7 8507 5E3B
38240482,Nice apartment in amsterdam,95530747,Joris,,Oud-Oost,52.35323,4.91808,Entire home/apt,138,2,1,2019-12-29,0.03,1,0,0,0363 7810 439D CD7C 74B9
38260444,Whole appt | Characteristic | Rivierenbuurt,14079437,Siebe,,De Pijp - Rivierenbuurt,52.34164,4.90518,Entire home/apt,120,5,4,2022-01-04,0.13,1,0,1,0363 F422 8E69 32C4 A35A
38277051,Bright and spacious Amsterdam apartment,9543617,Annelien,,De Baarsjes - Oud-West,52.3625,4.86637,Entire home/apt,150,12,1,2022-06-03,1,1,266,1,0363 62B2 637F 5047 93B1
38278551,The ultimate suite at Prinsenboat.,93743075,Kelsey,,Centrum-Oost,52.36263,4.89281,Hotel room,263,1,20,2022-04-28,0.63,2,261,8,036309580557ADA88EF3
38307889,Beautiful City Center Apartment.,61088514,Jacob,,Centrum-West,52.37572,4.89169,Entire home/apt,421,2,11,2021-12-12,0.35,1,5,3,0363 9BEA 3C0F 5721 52F0
38337368,groot slaapkamer met een luxe badcel,202713005,Joelma,,Noord-Oost,52.3879,4.95488,Private room,90,2,12,2022-05-30,0.36,1,2,3,0363 71BB B120 7A6F 0B4B
38339642,Private sustainable studio 40m2.  Waterfront.,37011999,Jansje,,Oud-Noord,52.39857,4.90464,Private room,101,2,45,2022-06-02,1.35,1,104,4,0363 AEDB A746 D356 9718
38339700,"Unique floating, sustainable waterhouse/boathouse.",3265171,Martijn & Siti,,Oud-Noord,52.39425,4.90375,Entire home/apt,150,4,9,2022-05-07,0.27,1,28,6,0363 3469 9E93 C121 3CA1
38345970,1 Room in Amazing Apartment - Center of Amsterdam,230038735,Alberto,,Centrum-West,52.3748,4.87652,Private room,120,2,5,2019-12-01,0.15,1,0,0,0363 64E1 F9AB 5822 2506
38377537,Lovely apartment in the east of Amsterdam,5505191,Malou,,Oud-Oost,52.35981,4.91363,Entire home/apt,160,3,18,2022-05-08,0.56,1,5,7,0363 86E2 A648 08DA 2BFC
38381341,Sunny Appartement 15 min. From Leidseplein,55863637,Vera,,Osdorp,52.35488,4.81113,Entire home/apt,140,1,2,2020-02-16,0.07,1,0,0,0363 566F E477 B85F 2D53
38382746,Luxurious private B&B - Nearby public transport,292329394,Ali,,IJburg - Zeeburgereiland,52.35428,4.99275,Private room,126,2,5,2020-01-01,0.16,1,29,0,036392E97BDF6A19571E
38417080,Studio RAI,127018092,Guy,,De Pijp - Rivierenbuurt,52.3457,4.89228,Private room,75,2,17,2020-03-08,0.51,1,0,0,0363 0B56 942E E83E AED8
38422857,Former ferry houseboat right at the National Opera,78410826,Koko,,Centrum-Oost,52.3655,4.90049,Private room,135,5,10,2022-05-29,0.43,1,50,7,0363 A88A ACF8 B01F 3718
38425685,Luxury Houseboat -  Romantic getaway!,17458008,Sjoerd,,Westerpark,52.38954,4.88641,Private room,233,2,62,2022-05-22,1.88,2,336,23,0363 60A0 A970 0C9E 9E50
38452521,BnB MidtownAmsterdamSuites city center,285227821,Isabella,,Centrum-Oost,52.36183,4.9057,Private room,95,2,41,2022-05-20,1.25,2,252,17,0363 A4AF E4CA 27F3 B756
38455147,Large room in a great Amsterdam neighbourhood,25045762,Vinay,,De Pijp - Rivierenbuurt,52.34456,4.89169,Private room,130,1,1,2019-09-29,0.03,2,0,0,0363 A7D8 70D2 F9A7 94F5
38484240,Bright & Spacious Duplex In Charming Old West,28500782,Christine,,De Baarsjes - Oud-West,52.36781,4.87568,Entire home/apt,250,5,2,2022-05-05,1.22,1,2,2,0363 D2D3 C11B ABD6 7D12
38485099,Beautiful home next to Vondelpark/Museumsquare,4374457,Alexandra,,De Baarsjes - Oud-West,52.36276,4.86884,Entire home/apt,250,5,1,2019-10-27,0.03,1,0,0,0363 0A5B 075F 8F8B FA3B
38516801,White spacious apartment in Amsterdam East (kids),3644637,Wouter,,Watergraafsmeer,52.35103,4.91967,Entire home/apt,160,2,0,,,2,0,0,0363 AA89 A799 7DC7 54C8
38530763,"Quiet Neighbourhood, in the historical centre!",12724394,Chretien,,Centrum-West,52.38614,4.88975,Entire home/apt,84,1,22,2022-05-13,0.66,1,1,2,0363AB08CA75A57CA6CE
38535377,Beautiful apt in Amsterdam next to the Jordaan,17461550,Naomi,,Westerpark,52.37588,4.87141,Entire home/apt,150,3,7,2020-02-08,0.22,1,0,0,0363 08DB C8FE D0C4 87FB
38536192,"A clean an relaxing private room, free wi-fi.",5240485,Alessandra,,Geuzenveld - Slotermeer,52.38012,4.81924,Private room,70,2,12,2020-03-18,0.37,1,92,0,0363 0A16 A8D9 78A0 E400
38547079,Lovely typical Dutch house in quiet area + garden,23926573,Renier Maria,,Noord-West,52.41365,4.88834,Entire home/apt,162,3,7,2020-08-28,0.24,1,13,0,0363 CF0F 6F32 B6E4 6F6B
38565275,Amazing and bright private studio on houseboat,7443489,Maartje & Jeremy,,Westerpark,52.3908,4.888,Private room,183,2,25,2022-06-04,0.76,1,114,11,0363 EBD8 B516 8239 0915
38565298,Lovely and Luxurious Apartment in Perfect Location,1453893,Oleg,,De Baarsjes - Oud-West,52.36712,4.86549,Entire home/apt,149,2,1,2019-09-30,0.03,1,0,0,0363 1A04 40FE D67A E4CE
38576040,"Bright, spacious and calm family house",104729572,Roma,,Buitenveldert - Zuidas,52.32394,4.86209,Entire home/apt,350,3,5,2022-04-19,0.15,1,37,3,0363 B949 29C5 A44F 3C27
38591607,Scandinavian Design House on the Amsterdam Canal,269050,Camiel,,Centrum-West,52.37618,4.88012,Entire home/apt,175,1,15,2022-03-13,0.45,2,45,7,0363 C573 FE26 C119 A423
38612673,Large apartment in a great neighbourhood,25045762,Vinay,,De Pijp - Rivierenbuurt,52.34568,4.89223,Entire home/apt,325,3,3,2022-05-23,0.10,2,8,2,0363 A7D8 70D2 F9A7 94F5
38631602,"Big bedroom, terrace, big bathroom, free parking",136557289,Steven,,Osdorp,52.35538,4.79624,Private room,56,5,19,2022-04-12,0.59,2,0,9,0363 50FF 009A 24CD CBCD
38632216,Charming apartment with garden in Westerpark,295063517,Jeroen,,Westerpark,52.38257,4.87373,Entire home/apt,325,2,8,2020-02-17,0.25,1,0,0,0363 0885 540A 9E01 5652
38632941,"Bedroom, big bathroom, patio, free parking",136557289,Steven,,Osdorp,52.35353,4.79452,Private room,36,3,52,2022-04-18,1.62,2,0,28,0363 50FF 009A 24CD CBCD
38634976,Your own luxery canal suite; Montelbaans Suite,2390649,Bart,,Centrum-Oost,52.37167,4.90634,Entire home/apt,200,3,30,2022-05-30,0.93,1,12,23,0363 B2AF 11BC B892 5D30
38663393,Trendy apartment 5 min from the center f Amsterdam,83107006,Mel,,De Baarsjes - Oud-West,52.36695,4.86499,Entire home/apt,250,1,19,2022-05-30,0.60,1,3,9,0363 7842 FCAD 2601 7F03
38665022,Private bedroom & bathroom with roof terrace,43710735,Jesse,,Zuid,52.34546,4.86738,Private room,79,2,27,2020-03-15,0.83,1,0,0,0363 F72F 2135 BF6A FA5A
38668043,Duurzaam vakantiehuisje,6460190,Leonieke,,De Aker - Nieuw Sloten,52.33564,4.79957,Entire home/apt,88,2,11,2021-08-22,0.34,1,24,3,
38694596,Private Comfort & luxury bedroom near Metro/Train,154433811,Holly,,Slotervaart,52.36708,4.83835,Private room,56,1,43,2020-03-06,1.30,3,0,0,0363 CE33 EA3C B22E 9328
38698905,Private&Cozy bedroom near Central and Metro/train,154433811,Holly,,Slotervaart,52.36504,4.84024,Private room,53,1,45,2020-02-29,1.37,3,0,0,0363 CE33 EA3C B22E 9328
38711070,"♛Exclusive♛Penthouse, Historic Center, Canalview!",295979859,Sonja,,Centrum-West,52.37407,4.88806,Entire home/apt,600,2,22,2022-04-09,0.67,1,69,11,0363 FAF6 9F28 8287 BDFA
38726173,Private guesthouse @ BnB The Waterhouse(houseboat),9859294,Ewoud,,Centrum-Oost,52.37587,4.91853,Private room,138,3,43,2022-05-29,1.36,1,172,14,0363 5ED6 BDEE 0D2F 705A
38754676,Elegant Spacious Room | With Desk and Chair!,296372778,Harvey,,Oostelijk Havengebied - Indische Buurt,52.366222,4.934885,Private room,106,1,104,2022-05-19,3.20,1,3,35,0363 3C19 F585 1ED8 11CF
38754914,Elegant  Spacious Studio | 15 min Central Station,296373822,Sean,,Oostelijk Havengebied - Indische Buurt,52.366253,4.934817,Private room,106,1,96,2022-05-11,2.95,1,34,46,0363 070B 423A E97C A857
38774989,Bright and clean studio apartment,773375,Noortje,,Oud-Oost,52.34992,4.91378,Entire home/apt,100,2,18,2022-02-06,0.61,1,0,11,0363 B009 1007 E64F 906A
38787975,Comfortable apartment located close to center.,13365686,Sjoerd,,De Baarsjes - Oud-West,52.36956,4.87142,Entire home/apt,125,2,6,2020-08-17,0.19,1,0,0,0363 4F5E 109B 0E04 E175
38808011,"Lovely, quiet apartment in the center of the Pijp",3779178,Sil,,De Pijp - Rivierenbuurt,52.35348,4.89469,Entire home/apt,110,3,11,2022-02-28,0.35,1,0,6,0363 C77F 945B 63B4 E5CD
38819542,Amsterdam 2 bedroom apartment with rooftop terrace,22882611,Thom,,De Baarsjes - Oud-West,52.3698,4.86241,Entire home/apt,140,4,6,2021-05-15,0.19,1,6,0,0363 6781 8483 5763 A03F
38819603,"Wonderful apartment, recently renovated!",19096448,Stijn,,De Baarsjes - Oud-West,52.37226,4.84877,Entire home/apt,150,2,10,2021-05-31,0.31,1,155,0,0363 8433 1967 7469 C5BF
38835232,Cozy room with private bathroom,297319729,Olivier,,Centrum-Oost,52.36523,4.88197,Private room,99,1,88,2022-06-01,2.81,2,35,54,0363 13D0 1F48 9D5D 2CD4
38862265,Bright apartment across the Oosterpark,38652025,Aveline,,Oud-Oost,52.35891,4.92365,Entire home/apt,110,2,7,2021-09-12,0.22,1,0,4,0363 7CCF 598C 04AD 46C0
38869887,Amstel Waterfront Apt.,297663351,Frank,,Centrum-Oost,52.36659,4.89972,Entire home/apt,220,7,32,2022-05-24,1.02,1,25,17,Exempt
38872005,Room in apartment near RAI convention center,297678794,Joyce,,De Pijp - Rivierenbuurt,52.341626704043556,4.898841195504014,Private room,144,1,12,2022-05-31,0.37,1,109,2,0363 6EC4 E009 9BD3 DE53
38874720,"Knusse studio in bijzonder pand, eigen opgang.",44051824,Brigitte,,IJburg - Zeeburgereiland,52.36156,4.98012,Private room,56,2,31,2022-06-01,3.04,2,225,31,0363FA5AF913A1FD66D6
38886433,Beautiful view of Amsterdam,50300599,Evgeniia,,Slotervaart,52.36073,4.8452,Entire home/apt,80,2,8,2020-09-25,0.25,2,0,0,0363 530D 2830 B8E9 6DC2
38887993,Private studio's next Westerpark!,56997633,Kees Vd Vooren,,Westerpark,52.38975,4.8807,Private room,185,1,8,2022-05-15,0.27,3,246,4,0363477F31A3554985B7
38894386,"Private apartment, Oud Zuid -> De Pijp ->AMSTERDAM",211883966,Marissa,,De Pijp - Rivierenbuurt,52.35172,4.90407,Entire home/apt,162,1,5,2022-04-24,0.16,1,192,1,0363 1D91 4608 E816 F0F4
38900305,"Romantic, Boutique Apartment (private) in De Pijp",26988097,Pien,,De Pijp - Rivierenbuurt,52.35664,4.89635,Entire home/apt,350,1,17,2022-05-07,0.53,1,0,11,0363 6ADD C483 640E 1C2A
38903493,New and modern apartment near the Vondelpark,179227487,Annemarie,,Zuid,52.35159,4.85466,Entire home/apt,175,1000,14,2022-05-18,0.50,1,110,10,0363 6F19 5020 DCE4 AD4C
38932703,Canal and parc view apartment Oud West / Baarsjes,2821507,Simone,,De Baarsjes - Oud-West,52.3618,4.85029,Entire home/apt,180,3,19,2021-12-23,0.59,1,7,4,0363 B825 A21E 2407 87C2
38967864,Luxe and cosy - waterside apartment,16247791,Allard,,Watergraafsmeer,52.34872,4.91522,Entire home/apt,130,30,0,,,1,0,0,ABCD 9876 AB98 76EG A7T6
38977812,Your own little house in Amsterdam,38274141,Dennis,,Noord-West,52.41631,4.89452,Entire home/apt,160,2,8,2022-05-29,0.25,1,328,3,0363 83A5 D119 2CA3 D714
38978828,"Cozy, Modern and Bright apartment 2 guests",46398164,Anissa,,Slotervaart,52.35584,4.82096,Entire home/apt,150,2,11,2022-05-02,0.37,1,306,6,03635654C6D3B38724DA
39022530,Unique cosy apartment in the hart of the Jordaan,271249820,Tamara,,Centrum-West,52.37773,4.883,Entire home/apt,200,2,14,2021-10-18,0.44,1,0,9,0363 86C1 C217 5EE1 1BA4
39026851,Stylish & Spacious apartment in Oud-West,32140635,Bas,,De Baarsjes - Oud-West,52.36541,4.87651,Entire home/apt,266,4,9,2022-05-27,0.28,1,7,3,0363 F9B7 EFEF 4810 B0B0
39028077,NEW! Private apartment @BEST location Amstel,95982246,Pim,,Oud-Oost,52.35794,4.90766,Private room,124,2,143,2022-05-25,4.46,1,159,77,03634AAC0358B534E2E0
39040034,Private canal view apartment - bright & spacious,10205715,Tiffany,,Centrum-West,52.37214,4.87594,Entire home/apt,250,3,10,2022-05-01,0.32,1,0,5,0363 1629 5CA1 2DAC 6074
39040826,Hotel-like lodging in Amsterdam Centrum,26257464,Andrey,,Centrum-West,52.370029,4.877655,Private room,92,3,99,2022-06-01,3.05,2,10,53,0363 B1C4 FFEF 9FC6 FB53
39072906,Super Cosy BR w/King Bed in Quiet Neighborhood,299478966,Inge,,De Aker - Nieuw Sloten,52.34392,4.79236,Private room,75,1,5,2021-11-01,0.16,1,0,2,0363 20C6 6FEE A656 CF4B
39076533,Private room in a sunny appartment with terrace,27205400,Thanh,,Oud-Oost,52.35514,4.92545,Private room,96,2,2,2019-11-10,0.06,2,0,0,0363 FEB8 B5A0 102E 6683
39079814,Da Costa Cosy Corner,66324661,Alice,,De Baarsjes - Oud-West,52.36631,4.87491,Private room,80,2,72,2022-05-28,2.41,1,22,46,03635FDBDB77D5EFCB72
39084258,"6 pers. B&B, 20 min. from city center of Amsterdam",299555409,Anita,,Noord-West,52.42476,4.88693,Entire home/apt,300,2,40,2022-05-24,1.35,1,72,32,
39085201,"Unique Room nearbycity center ""Pink""",86548605,Chantal,,Noord-West,52.40744,4.89652,Private room,65,2,7,2020-01-02,0.22,1,0,0,0363 C61A 59C7 16C4 C3DC
39085563,Design lof with view over the river IJ.,1406783,Alicia,,Oud-Noord,52.38578,4.90176,Entire home/apt,87,75,0,,,2,365,0,0363 63C6 9755 A0EA 2EC6
39085747,Holiday Suit with Private Shower and Free Parking,299566086,Jose,,Geuzenveld - Slotermeer,52.38132,4.80623,Private room,49,30,55,2022-05-24,1.70,1,0,24,0363 34A1 C743 9DF3 F3E9
39096717,"Stylish, light & cozy apartment | great location",58778701,Jessica,,De Baarsjes - Oud-West,52.36665,4.87422,Entire home/apt,152,3,15,2021-10-10,0.47,1,0,3,0363 493C FD49 0A1E EB93
39143576,"Luxury two-floor apartment with roof terrace, 90m2",56858895,Vivianne,,De Baarsjes - Oud-West,52.36157,4.85957,Entire home/apt,180,4,15,2022-03-20,0.49,1,0,3,0363 FFAF A156 6169 8DAA
39143794,Renovated traditional attic apartment,108011218,Tatjana,,Oud-Oost,52.35602,4.90959,Entire home/apt,140,3,5,2022-02-24,0.17,1,0,3,0363 99A2 D841 0371 CC50
39167109,Unique private loft appartment in the center,300441303,Corine,,Oud-Oost,52.36046,4.91517,Entire home/apt,200,1,45,2022-05-29,1.40,1,63,10,0363 C37A 3DAA 67B9 029A
39168555,Cool and Spaceous Quiet Canal Apartment,300476521,Paula,,De Baarsjes - Oud-West,52.36262,4.85827,Private room,128,1,62,2022-06-02,1.96,1,102,43,0363 9A5B 4A11 67DD 60DC
39173597,Stylish apartment for families with children,300542017,Rik,,Oud-Oost,52.35759,4.93209,Entire home/apt,165,3,7,2021-08-04,0.24,1,3,3,0363C84CA71389D3E623
39194258,Luxury central Jordaan apartment with garden,300754328,Bart,,Westerpark,52.37497,4.87294,Entire home/apt,450,3,17,2022-05-03,0.54,1,0,8,0363 0C0C 8435 32DA 4A75
39215287,Net gerenoveerde studio midden in de pijp!,4456680,Superhost Neil,,De Pijp - Rivierenbuurt,52.35675,4.90002,Hotel room,154,2,43,2022-05-29,1.33,4,159,22,0363 4E9E DF65 E984 9C24
39225188,Hotel-like lodging Amsterdam Centrum - canal view,26257464,Andrey,,Centrum-West,52.370358,4.877599,Private room,112,3,104,2022-06-04,3.23,2,10,57,0363 B1C4 FFEF 9FC6 FB53
39267402,Amazing Apartment Amsterdam RAI&Center (165m2),8851707,Nancy & Arthur,,Buitenveldert - Zuidas,52.33163,4.88792,Entire home/apt,216,3,9,2021-10-22,0.28,1,0,1,0363 EAFB 5B41 6035 78BD
39268141,Luxurious and spacious double room,259133665,The Student Hotel,,Slotervaart,52.3711,4.83549,Hotel room,75,1,4,2021-12-13,0.14,2,0,2,Exempt
39268145,Modern downtown design suite with private kitchen!,259133665,The Student Hotel,,Slotervaart,52.37113,4.83575,Hotel room,75,1,0,,,2,0,0,Exempt
39269463,Sunny city center canal apartment with terrace,302497029,Chantal,,Centrum-West,52.36781,4.88172,Entire home/apt,200,1,17,2020-03-15,0.53,1,0,0,0363 6A21 596B B821 C0CC
39275166,Cozy ground floor city apartment,120258144,Paul,,Bos en Lommer,52.38278,4.85128,Entire home/apt,250,1,0,,,1,0,0,0363 2E47 AC7D 2C0F 4113
39328397,Lovely and spacious apartment next to the Amstel,16410524,Ignacio,,Oud-Oost,52.35595,4.9083,Entire home/apt,90,20,6,2022-03-31,0.19,1,0,1,0363 D15C 415B B703 11F9
39333792,Central & bright apt (85m2) with rooftop and views,5974982,Ivo,,Oud-Oost,52.35707,4.92563,Entire home/apt,400,3,9,2022-04-29,0.28,1,339,6,0363 C5DB 70F8 B41E C39E
39349617,Cosy Room in Amsterdam Old West,151759692,Chafia,,De Baarsjes - Oud-West,52.36196,4.85534,Private room,130,1,5,2022-05-22,0.16,3,364,2,0363 1F39 43F9 9D81 D773
39361288,Rijks Residence | Gorgeous hideout 2BR APT,37032349,Donna,,Centrum-Oost,52.35979,4.88948,Private room,232,1,20,2022-06-01,0.62,1,37,14,0363 45E1 0E55 8D43 A32E
39381845,Thailand apartment Amsterdam,58428526,Janeth,,Bos en Lommer,52.378,4.8503,Entire home/apt,300,1,9,2022-05-08,0.31,3,145,7,Exempt
39401306,Cosy private suite next Westerpark!,56997633,Kees Vd Vooren,,Westerpark,52.38941,4.87894,Private room,95,1,27,2022-05-18,0.85,3,260,15,0363 477F 31A3 5549 85B7
39431135,"Concept Villa, Unique in City Center/Jordaan",3884675,Devran,,Centrum-West,52.38264,4.88572,Entire home/apt,1975,3,18,2022-04-16,0.57,1,0,7,0363 4342 F952 E6D8 901F
39472215,Lovely downstairs ap close to NDSM AMS North,16915818,Nienke,,Noord-West,52.40712,4.89891,Entire home/apt,150,3,6,2022-05-13,0.20,1,0,3,0363 B7C8 C800 14D9 F8C6
39496185,Beautifully renovated appartement facing the park,9077059,Jan,,De Baarsjes - Oud-West,52.36811,4.84991,Entire home/apt,750,2,2,2022-04-17,0.07,1,12,1,0363 2BB4 12BA 696C 32EC
39497428,Epic loft in the heart of 'de Jordaan'.,82267555,Pim,,Centrum-West,52.37068,4.87898,Entire home/apt,250,3,4,2022-03-15,0.13,1,251,2,03630BC62294D41A1AE0
39516193,Bright top floor apartment in East,303587466,Nienke,,Oud-Oost,52.36489,4.92938,Entire home/apt,179,2,5,2021-11-22,0.16,1,0,3,0363 665E 5117 A6C6 27F9
39521045,Up North! Bed&Bubbles Amerbos: 12 min to Centre!,6265216,Stephany,,Noord-Oost,52.40483,4.94118,Private room,62,2,54,2022-05-31,1.71,1,1,33,0363 6B45 C850 1704 7696
39524000,Cozy 17th Century Residence in the Old City Center,54845692,Pepijn,,Centrum-West,52.376518,4.894806,Entire home/apt,300,3,2,2022-05-30,1.50,1,96,2,0363 25DE 8840 208E 7D92
39529278,"Hoxton Amsterdam, Cosy Room",303597180,Hoxton Amsterdam,,Centrum-West,52.37154,4.88654,Private room,397,1,5,2022-03-26,0.17,2,282,3,Exempt
39529472,"Hoxton Amsterdam, Roomy Room",303597180,Hoxton Amsterdam,,Centrum-West,52.37274,4.88716,Private room,458,1,0,,,2,275,0,Exempt
39543731,J’s Little Inn,205830809,Jason,,Bijlmer-Centrum,52.32595,4.94496,Private room,58,3,35,2022-06-04,1.22,2,36,26,0363 69CD 97F7 C1AB 682F
39607386,Renovated Apartment at the heart of Amsterdam,8951693,Roos,,Centrum-West,52.37136,4.88205,Entire home/apt,170,2,22,2021-10-24,0.77,1,0,15,0363 1773 81A4 3950 4B00
39607939,Luxurious & stylish apt with Amstel river view,5950325,Thijs,,De Pijp - Rivierenbuurt,52.35387,4.90708,Entire home/apt,250,3,4,2022-05-29,0.13,1,3,1,0363 DF24 44AC ADAB 97E7
39615215,Digital nomad's heaven on Rembrandt Park,71806149,Kirill,,De Baarsjes - Oud-West,52.36998,4.84913,Private room,165,3,10,2022-05-15,2.38,1,0,10,0363 4B45 DBDF EFC3 AF5B
39619813,Comfortabel house (two floors) near centre A’dam.,130765660,Jeffrey,,Geuzenveld - Slotermeer,52.38265,4.82872,Entire home/apt,172,2,12,2020-08-16,0.39,1,0,0,0363EDC9ICA7C8861426
39630683,Typical Dutch House with Funky Design Interior,7841354,Fleur,,Noord-West,52.41568,4.89192,Entire home/apt,112,3,15,2022-05-15,0.48,1,0,4,0363 60D5 547D 7BA3 A953
39631953,"Sunny house, close to Centre and stat. Sloterdijk",111774243,Elles,,Geuzenveld - Slotermeer,52.38463,4.83175,Entire home/apt,104,4,4,2019-12-30,0.13,1,0,0,0363 B398 43D2 1951 8CAB
39642322,Private Room Solo in Cozy Apartment,185471379,Esther,,Slotervaart,52.37189,4.83567,Private room,56,7,25,2022-05-07,0.85,1,30,21,03630FCE443233550BB7
39645315,Cozy stylish space for a couple with free parking,304647792,Winnie,,Buitenveldert - Zuidas,52.33334,4.85862,Private room,195,2,7,2022-04-18,0.22,1,65,2,0363 7677 3652 F0A5 C4D2
39646056,Luxurious open plan 2 beds apartment in cool area,17869174,Paul,,Oostelijk Havengebied - Indische Buurt,52.36139,4.93392,Entire home/apt,335,2,11,2022-04-12,0.36,2,0,4,0363 7DC9 5426 9822 EE11
39664481,Lovely apartment in the Olympic quarter,8756216,Eva,,Zuid,52.34417,4.85922,Entire home/apt,100,4,8,2022-03-27,0.26,1,0,3,0363 F8A0 8F86 FEFE A19F
39666620,Comfortable Apartment in City Centre! +Wine!,13258008,Hugo,,De Baarsjes - Oud-West,52.373,4.87415,Entire home/apt,132,2,8,2022-05-29,0.26,1,4,1,0363 8E71 1C6C EBFA A297
39669557,Anila's quite light townhouse,18147307,Kleopatra,,Slotervaart,52.35944,4.82482,Entire home/apt,199,2,7,2022-05-12,0.24,2,32,6,0363BCF30FD8CE17ED8E
39684058,Stylish loft in Old Monumentale Home Center A'dam,25264349,Christina,,Centrum-Oost,52.35928,4.89472,Entire home/apt,149,3,14,2022-05-29,0.47,1,60,13,Exempt
39708831,Ground floor apt. with garden next to Vondelpark,18523576,Justin,,De Baarsjes - Oud-West,52.36045,4.86256,Entire home/apt,126,2,12,2020-10-27,0.39,1,0,0,0363 B807 E2B2 88C7 4E94
39710965,"Private Sweet bedroom near Center,near Metro/train",154433811,Holly,,Slotervaart,52.3651,4.84018,Private room,58,1,37,2020-03-09,1.17,3,0,0,0363 CE33 EA3C B22E 9328
39711987,Sunny apartment with roof terrace near Oosterpark,2532968,Marieke,,Oud-Oost,52.36022,4.9258,Entire home/apt,223,2,7,2022-05-08,0.93,1,0,7,0363 8EC9 50CC 622E 5404
39725240,Volledig duurzaam authentiek schip Amsterdam,4386675,Amsterdam,,Oud-Noord,52.40108,4.89329,Entire home/apt,575,2,27,2022-05-15,0.87,2,155,15,Exempt
39737928,"Spacious (92sqm), comfy & ☀️Duplex in Oosterpark 🚲🍂",9591694,Gilles,,Oud-Oost,52.36063,4.92799,Entire home/apt,171,2,16,2022-05-13,0.52,1,0,14,0363 5E9E FDF6 276A 2935
39748023,Renovated apartment on quiet street near centre,90763730,Nick,,Centrum-Oost,52.36315,4.91115,Entire home/apt,150,2,11,2022-04-24,0.36,1,0,6,0363 6D5D 9C32 594D 0B1E
39752904,Studio next to city center,3241444,Thijs,,Westerpark,52.38408,4.88044,Entire home/apt,100,3,32,2021-10-08,1.01,5,14,7,0363 7AE5 8749 D05C F51D
